Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
MITSUBISHI Mirage G4,1.2,3,Man-5,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PMTXV01.2G5P,small car,5,33,40,35,7,No,252
MITSUBISHI Outlander,2.5,4,SCV-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PNSXT02.5RPA,small SUV,7,24,31,27,5,No,332
MITSUBISHI Outlander,2.5,4,SCV-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PNSXT02.5RPA,small SUV,7,24,31,27,5,No,332
MITSUBISHI Outlander,2.5,4,SCV-8,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PNSXT02.5APA,small SUV,6,24,30,26,5,No,342
MITSUBISHI Outlander,2.5,4,SCV-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PNSXT02.5APA,small SUV,6,24,30,26,5,No,342
MITSUBISHI Outlander PHEV,2.4,4,Auto-1,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PMTXT02.4H3M,standard SUV,7,25/67,27/61,26/64,10,Yes,115
MITSUBISHI Outlander PHEV,2.4,4,Auto-1,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PMTXT02.4H3M,standard SUV,7,25/67,27/61,26/64,10,Yes,115
MITSUBISHI Outlander Sport,2,4,SCV-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PMTXT02.4G5P,small SUV,5,24,30,27,5,No,333
MITSUBISHI Outlander Sport,2,4,SCV-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PMTXT02.4G5P,small SUV,5,24,30,27,5,No,333
MITSUBISHI Outlander Sport,2,4,SCV-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PMTXT02.4G5P,small SUV,5,23,29,26,5,No,343
MITSUBISHI Outlander Sport,2,4,SCV-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PMTXT02.4G5P,small SUV,5,23,29,26,5,No,343
MITSUBISHI Outlander Sport,2.4,4,SCV-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PMTXT02.4G5P,small SUV,5,23,29,25,5,No,354
MITSUBISHI Outlander Sport,2.4,4,SCV-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PMTXT02.4G5P,small SUV,5,23,29,25,5,No,354
MITSUBISHI Outlander Sport,2.4,4,SCV-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PMTXT02.4G5P,small SUV,5,23,28,25,5,No,350
MITSUBISHI Outlander Sport,2.4,4,SCV-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PMTXT02.4G5P,small SUV,5,23,28,25,5,No,350
McLAREN Artura,3,6,AMS-8,2WD,Gasoline/Electricity,CA,L3ULEV50,California LEV-III ULEV50,PMLNV03.0M16,small car,6,17/37,21/41,18/39,6,No,319
McLAREN Artura,3,6,AMS-8,2WD,Gasoline/Electricity,FA,T3B50,Federal Tier 3 Bin 50,PMLNV03.0M16,small car,6,17/37,21/41,18/39,6,No,319
NISSAN ARIYA ENG+/EVO+ e-4ORCE 87kWh,N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000D4A,station wagon,10,97,86,92,10,Elite,0
NISSAN ARIYA ENG+/EVO+ e-4ORCE 87kWh,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PNSXV0000D4A,station wagon,10,97,86,92,10,Elite,0
NISSAN ARIYA ENGAGE 63kWh,N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000C3A,station wagon,10,109,94,101,10,Elite,0
NISSAN ARIYA ENGAGE 63kWh,N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PNSXV0000C3A,station wagon,10,109,94,101,10,Elite,0
NISSAN ARIYA ENGAGE e-4ORCE 63kWh,N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000D3A,station wagon,10,101,89,95,10,Elite,0
NISSAN ARIYA ENGAGE e-4ORCE 63kWh,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PNSXV0000D3A,station wagon,10,101,89,95,10,Elite,0
NISSAN ARIYA EVO+/EMP+/PRM 87kWh,N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000C4A,station wagon,10,105,91,98,10,Elite,0
NISSAN ARIYA EVO+/EMP+/PRM 87kWh,N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PNSXV0000C4A,station wagon,10,105,91,98,10,Elite,0
NISSAN ARIYA PLAT+ e-4ORCE 87kWh 19,N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000D4A,station wagon,10,93,87,90,10,Elite,0
NISSAN ARIYA PLAT+ e-4ORCE 87kWh 19,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PNSXV0000D4A,station wagon,10,93,87,90,10,Elite,0
NISSAN ARIYA PLAT+ e-4ORCE 87kWh 20,N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000D4A,station wagon,10,89,84,87,10,Elite,0
NISSAN ARIYA PLAT+ e-4ORCE 87kWh 20,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PNSXV0000D4A,station wagon,10,89,84,87,10,Elite,0
NISSAN ARIYA VENTURE+ 87kWh,N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000C4A,station wagon,10,111,95,103,10,Elite,0
NISSAN ARIYA VENTURE+ 87kWh,N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PNSXV0000C4A,station wagon,10,111,95,103,10,Elite,0
NISSAN Altima,2.5,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PNSXV02.5RPB,midsize car,7,27,39,32,6,No,282
NISSAN Altima,2.5,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PNSXV02.5RPB,midsize car,7,27,39,32,6,No,282
NISSAN Altima,2.5,4,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PNSXV02.5RPB,midsize car,7,26,36,30,6,No,300
NISSAN Altima,2.5,4,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PNSXV02.5RPB,midsize car,7,26,36,30,6,No,300
NISSAN Altima SL/SR,2.5,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PNSXV02.5RPB,midsize car,7,27,37,31,6,No,287
NISSAN Altima SL/SR,2.5,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PNSXV02.5RPB,midsize car,7,27,37,31,6,No,287
NISSAN Altima SR,2,4,SCV-8,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PNSXV02.0AVA,midsize car,6,25,34,29,6,No,311
NISSAN Altima SR,2,4,SCV-8,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PNSXV02.0AVA,midsize car,6,25,34,29,6,No,311
NISSAN Armada,5.6,8,SemiAuto-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PNSXT05.6N9B,standard SUV,3,14,19,16,3,No,558
NISSAN Armada,5.6,8,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PNSXT05.6N9B,standard SUV,3,14,19,16,3,No,558
NISSAN Armada,5.6,8,SemiAuto-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT05.6P9B,standard SUV,5,14,19,16,3,No,558
NISSAN Armada,5.6,8,SemiAuto-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT05.6P9B,standard SUV,5,14,19,16,3,No,558
NISSAN Armada,5.6,8,SemiAuto-7,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PNSXT05.6N9B,standard SUV,3,13,18,15,2,No,592
NISSAN Armada,5.6,8,SemiAuto-7,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PNSXT05.6N9B,standard SUV,3,13,18,15,2,No,594
NISSAN Armada,5.6,8,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PNSXT05.6N9B,standard SUV,3,13,18,15,2,No,592
NISSAN Armada,5.6,8,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PNSXT05.6N9B,standard SUV,3,13,18,15,2,No,594
NISSAN Armada,5.6,8,SemiAuto-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT05.6P9B,standard SUV,5,13,18,15,2,No,592
NISSAN Armada,5.6,8,SemiAuto-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT05.6P9B,standard SUV,5,13,18,15,2,No,594
NISSAN Armada,5.6,8,SemiAuto-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT05.6P9B,standard SUV,5,13,18,15,2,No,592
NISSAN Armada,5.6,8,SemiAuto-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT05.6P9B,standard SUV,5,13,18,15,2,No,594
NISSAN Frontier,3.8,6,SemiAuto-9,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT03.8PRA,pickup,5,18,24,20,4,No,444
NISSAN Frontier,3.8,6,SemiAuto-9,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT03.8PRA,pickup,5,18,24,21,4,No,437
NISSAN Frontier,3.8,6,SemiAuto-9,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT03.8PRA,pickup,5,18,24,20,4,No,444
NISSAN Frontier,3.8,6,SemiAuto-9,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT03.8PRA,pickup,5,18,24,21,4,No,437
NISSAN Frontier,3.8,6,SemiAuto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT03.8PRA,pickup,5,17,22,19,4,No,468
NISSAN Frontier,3.8,6,SemiAuto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT03.8PRA,pickup,5,18,23,20,4,No,438
NISSAN Frontier,3.8,6,SemiAuto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT03.8PRA,pickup,5,17,22,19,4,No,468
NISSAN Frontier,3.8,6,SemiAuto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT03.8PRA,pickup,5,18,23,20,4,No,438
NISSAN Frontier PRO-4X,3.8,6,SemiAuto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT03.8PRA,pickup,5,17,22,19,4,No,472
NISSAN Frontier PRO-4X,3.8,6,SemiAuto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT03.8PRA,pickup,5,18,22,19,4,No,469
NISSAN Frontier PRO-4X,3.8,6,SemiAuto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT03.8PRA,pickup,5,17,22,19,4,No,472
NISSAN Frontier PRO-4X,3.8,6,SemiAuto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT03.8PRA,pickup,5,18,22,19,4,No,469
NISSAN GT-R,3.8,6,AMS-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PNSXV03.8NBA,small car,3,16,22,18,4,No,493
NISSAN GT-R,3.8,6,AMS-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PNSXV03.8NBA,small car,3,16,22,18,4,No,493
NISSAN Kicks,1.6,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PNSXV01.6RNA,midsize car,7,31,36,33,6,No,269
NISSAN Kicks,1.6,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PNSXV01.6RNA,midsize car,7,31,36,33,6,No,269
NISSAN Leaf,N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000TL2,midsize car,10,123,99,111,10,Elite,0
NISSAN Leaf,N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PNSXV0000TL2,midsize car,10,123,99,111,10,Elite,0
NISSAN Leaf SV,N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000TS4,midsize car,10,121,98,109,10,Elite,0
NISSAN Leaf SV,N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PNSXV0000TS4,midsize car,10,121,98,109,10,Elite,0
NISSAN Maxima,3.5,6,SCV-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PNSXV03.5N7B,midsize car,3,20,30,24,5,No,371
NISSAN Maxima,3.5,6,SCV-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PNSXV03.5N7B,midsize car,3,20,30,24,5,No,371
NISSAN Murano,3.5,6,SCV-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXV03.5P7C,station wagon,5,20,28,23,5,No,387
NISSAN Murano,3.5,6,SCV-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXV03.5P7C,station wagon,5,20,28,23,5,No,387
NISSAN Murano,3.5,6,SCV-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXV03.5P7C,station wagon,5,20,28,23,5,No,391
NISSAN Murano,3.5,6,SCV-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXV03.5P7C,station wagon,5,20,28,23,5,No,391
NISSAN Pathfinder,3.5,6,SemiAuto-9,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT03.5PTC,small SUV,5,20,27,23,5,No,390
NISSAN Pathfinder,3.5,6,SemiAuto-9,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT03.5PTC,small SUV,5,20,27,23,5,No,390
NISSAN Pathfinder,3.5,6,SemiAuto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT03.5PTC,small SUV,5,21,27,23,5,No,379
NISSAN Pathfinder,3.5,6,SemiAuto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT03.5PTC,small SUV,5,21,27,23,5,No,379
NISSAN Pathfinder 4WD Rock Creek,3.5,6,SemiAuto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT03.5PTD,small SUV,5,20,23,21,4,No,418
NISSAN Pathfinder 4WD Rock Creek,3.5,6,SemiAuto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT03.5PTD,small SUV,5,20,23,21,4,No,418
NISSAN Pathfinder 4WD SL/Platinum,3.5,6,SemiAuto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT03.5PTC,small SUV,5,20,25,22,5,No,396
NISSAN Pathfinder 4WD SL/Platinum,3.5,6,SemiAuto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT03.5PTC,small SUV,5,20,25,22,5,No,396
NISSAN Rogue,1.5,3,SCV-8,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PNSXT01.5A3B,small SUV,6,30,37,33,6,No,271
NISSAN Rogue,1.5,3,SCV-8,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PNSXT01.5A3B,small SUV,6,30,37,33,6,No,271
NISSAN Rogue,1.5,3,SCV-8,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PNSXT01.5A3C,small SUV,6,30,37,33,6,No,269
NISSAN Rogue,1.5,3,SCV-8,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PNSXT01.5A3C,small SUV,6,30,37,33,6,No,269
NISSAN Rogue,1.5,3,SCV-8,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PNSXT01.5A3B,small SUV,6,28,35,31,6,No,287
NISSAN Rogue,1.5,3,SCV-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PNSXT01.5A3B,small SUV,6,28,35,31,6,No,287
NISSAN Rogue,1.5,3,SCV-8,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PNSXT01.5A3C,small SUV,6,28,35,31,6,No,287
NISSAN Rogue,1.5,3,SCV-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PNSXT01.5A3C,small SUV,6,28,35,31,6,No,287
NISSAN Rogue SL/Platinum,1.5,3,SCV-8,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PNSXT01.5A3B,small SUV,6,29,36,32,6,No,278
NISSAN Rogue SL/Platinum,1.5,3,SCV-8,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PNSXT01.5A3B,small SUV,6,29,36,32,6,No,278
NISSAN Rogue SL/Platinum,1.5,3,SCV-8,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PNSXT01.5A3C,small SUV,6,29,36,32,6,No,278
NISSAN Rogue SL/Platinum,1.5,3,SCV-8,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PNSXT01.5A3C,small SUV,6,29,36,32,6,No,278
NISSAN Rogue SL/Platinum,1.5,3,SCV-8,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PNSXT01.5A3B,small SUV,6,28,34,31,6,No,288
NISSAN Rogue SL/Platinum,1.5,3,SCV-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PNSXT01.5A3B,small SUV,6,28,34,31,6,No,288
NISSAN Rogue SL/Platinum,1.5,3,SCV-8,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PNSXT01.5A3C,small SUV,6,28,34,31,6,No,287
NISSAN Rogue SL/Platinum,1.5,3,SCV-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PNSXT01.5A3C,small SUV,6,28,34,31,6,No,287
NISSAN Sentra,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PNSXV02.0RMB,midsize car,7,29,39,33,6,No,268
NISSAN Sentra,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PNSXV02.0RMB,midsize car,7,29,39,33,6,No,268
NISSAN Sentra SR,2,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PNSXV02.0RMB,midsize car,7,28,37,32,6,No,283
NISSAN Sentra SR,2,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PNSXV02.0RMB,midsize car,7,28,37,32,6,No,283
NISSAN Titan,5.6,8,SemiAuto-9,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT05.6P9A,pickup,5,16,21,18,4,No,503
NISSAN Titan,5.6,8,SemiAuto-9,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT05.6P9A,pickup,5,16,21,18,4,No,503
NISSAN Titan,5.6,8,SemiAuto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT05.6P9A,pickup,5,15,21,18,4,No,505
NISSAN Titan,5.6,8,SemiAuto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT05.6P9A,pickup,5,15,21,18,4,No,505
NISSAN Titan Pro-4X,5.6,8,SemiAuto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXT05.6P9A,pickup,5,15,20,17,3,No,517
NISSAN Titan Pro-4X,5.6,8,SemiAuto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXT05.6P9A,pickup,5,15,20,17,3,No,517
NISSAN Versa,1.6,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PNSXV01.6RNA,small car,7,32,40,35,7,Yes,254
NISSAN Versa,1.6,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PNSXV01.6RNA,small car,7,32,40,35,7,Yes,254
NISSAN Versa,1.6,4,Man-5,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PNSXV01.6RNA,small car,7,27,35,30,6,No,296
NISSAN Versa,1.6,4,Man-5,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PNSXV01.6RNA,small car,7,27,35,30,6,No,296
NISSAN Z,3,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXV03.0PXA,small car,5,18,24,20,4,No,435
NISSAN Z,3,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXV03.0PXA,small car,5,18,24,20,4,No,435
NISSAN Z,3,6,SemiAuto-9,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PNSXV03.0PXA,small car,5,19,28,22,5,No,405
NISSAN Z,3,6,SemiAuto-9,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PNSXV03.0PXA,small car,5,19,28,22,5,No,405
PAGANI Huayra,6,12,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PPGNV06.0ABC,small car,3,10,15,12,1,No,744
POLESTAR 2 Dual Motor,N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVVXV00.0Z0A,midsize car,10,105,96,100,10,Elite,0
POLESTAR 2 Dual Motor,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PVVXV00.0Z0A,midsize car,10,105,96,100,10,Elite,0
POLESTAR 2 Dual Motor Perf Pack,N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVVXV00.0Z0A,midsize car,10,105,96,100,10,Elite,0
POLESTAR 2 Dual Motor Perf Pack,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PVVXV00.0Z0A,midsize car,10,105,96,100,10,Elite,0
POLESTAR 2 Single Motor,N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVVXV00.0Z0B,midsize car,10,113,100,107,10,Elite,0
POLESTAR 2 Single Motor,N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PVVXV00.0Z0B,midsize car,10,113,100,107,10,Elite,0
POLESTAR BST edition,N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVVXV00.0Z0A,midsize car,10,98,91,96,10,Elite,0
POLESTAR BST edition,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PVVXV00.0Z0A,midsize car,10,98,91,96,10,Elite,0
PORSCHE 718 Boxster,2,4,AMS-7,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PPRXV02.5B82,small car,1,21,27,24,5,No,375
PORSCHE 718 Boxster,2,4,AMS-7,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PPRXV02.5B82,small car,1,21,27,24,5,No,375
PORSCHE 718 Boxster,2,4,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PPRXV02.5B82,small car,1,20,25,22,5,No,409
PORSCHE 718 Boxster,2,4,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PPRXV02.5B82,small car,1,20,25,22,5,No,409
PORSCHE 718 Boxster GTS 4.0,3.7,6,AMS-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,19,24,21,4,No,418
PORSCHE 718 Boxster GTS 4.0,3.7,6,AMS-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,19,24,21,4,No,418
PORSCHE 718 Boxster GTS 4.0,3.7,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,17,24,19,4,No,458
PORSCHE 718 Boxster GTS 4.0,3.7,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,17,24,19,4,No,458
PORSCHE 718 Boxster S,2.5,4,AMS-7,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PPRXV02.5B82,small car,1,19,25,22,5,No,410
PORSCHE 718 Boxster S,2.5,4,AMS-7,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PPRXV02.5B82,small car,1,19,25,22,5,No,410
PORSCHE 718 Boxster S,2.5,4,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PPRXV02.5B82,small car,1,19,24,21,4,No,423
PORSCHE 718 Boxster S,2.5,4,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PPRXV02.5B82,small car,1,19,24,21,4,No,423
PORSCHE 718 Boxster T,2,4,AMS-7,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PPRXV02.5B82,small car,1,21,27,23,5,No,380
PORSCHE 718 Boxster T,2,4,AMS-7,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PPRXV02.5B82,small car,1,21,27,23,5,No,380
PORSCHE 718 Boxster T,2,4,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PPRXV02.5B82,small car,1,20,26,22,5,No,394
PORSCHE 718 Boxster T,2,4,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PPRXV02.5B82,small car,1,20,26,22,5,No,394
PORSCHE 718 Cayman,2,4,AMS-7,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PPRXV02.5B82,small car,1,21,27,24,5,No,375
PORSCHE 718 Cayman,2,4,AMS-7,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PPRXV02.5B82,small car,1,21,27,24,5,No,375
PORSCHE 718 Cayman,2,4,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PPRXV02.5B82,small car,1,20,25,22,5,No,409
PORSCHE 718 Cayman,2,4,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PPRXV02.5B82,small car,1,20,25,22,5,No,409
PORSCHE 718 Cayman GT4,3.7,6,AMS-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,18,24,20,4,No,436
PORSCHE 718 Cayman GT4,3.7,6,AMS-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,18,24,20,4,No,436
PORSCHE 718 Cayman GT4,3.7,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,17,23,19,4,No,462
PORSCHE 718 Cayman GT4,3.7,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,17,23,19,4,No,462
PORSCHE 718 Cayman GTS 4.0,3.7,6,AMS-7,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,19,24,21,4,No,418
PORSCHE 718 Cayman GTS 4.0,3.7,6,AMS-7,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,19,24,21,4,No,418
